Employee_ID,Name,Highest_Degree,Skill,Work_Experience,Experience,Role,Certifications,Location
E5141,joshua rodriguez,Bachelor,"['css', 'html']",11,Senior-level,Data Scientist,"['HTML Certification', 'Web Design Fundamentals', 'CSS Certification']",east joe
E6104,julie robinson,Master,"['react', 'html', 'java', 'javascript', 'python', 'css']",14,Senior-level,Product Manager,"['Advanced Python', 'Java Certification', 'Web Design Fundamentals']",new christopher
E4597,betty evans,Ph.D.,"['python', 'javascript', 'react']",2,Entry-level,Software Engineer,"['Python Certification', 'React Native Development', 'React Certification']",port stephanie
E5307,kelli becker,Ph.D.,['react'],7,Mid-level,Web Developer,"['React Certification', 'React Native Development']",ronniebury
E3779,elizabeth fischer,Bachelor,"['html', 'javascript', 'python', 'css']",9,Mid-level,Data Scientist,"['JavaScript Certification', 'Advanced CSS', 'React Certification']",bellport
E3083,april fuentes,Master,['java'],3,Entry-level,Data Scientist,"['Java EE', 'Java Certification']",loveview
E5064,beth sanchez,Bachelor,"['java', 'javascript', 'css']",5,Mid-level,UI/UX Designer,"['React Certification', 'Java Certification', 'CSS Certification']",johnhaven
E1790,kelly santiago,Ph.D.,"['html', 'java']",7,Mid-level,Web Developer,"['HTML Certification', 'Java Certification', 'Web Design Fundamentals']",ericksonville
E8139,roy doyle,Ph.D.,"['python', 'html', 'css', 'react', 'java', 'javascript']",14,Senior-level,UI/UX Designer,"['Advanced CSS', 'Web Design Fundamentals', 'Python Certification']",south angelatown
E9260,karen haley,Ph.D.,"['java', 'css', 'javascript', 'python']",5,Mid-level,DevOps Engineer,"['Java EE', 'CSS Certification', 'Advanced CSS']",new tylermouth
E8539,sabrina peterson,Ph.D.,['python'],2,Entry-level,UI/UX Designer,"['Advanced Python', 'Python Certification']",scottfurt
E9919,connie perkins,Bachelor,"['html', 'python', 'javascript']",10,Senior-level,Product Manager,"['HTML Certification', 'Advanced Python', 'Web Design Fundamentals']",shelleyfurt
E111,chad gonzalez,Bachelor,"['python', 'javascript', 'css', 'react', 'java']",8,Mid-level,DevOps Engineer,"['CSS Certification', 'React Certification', 'Advanced CSS']",north mark
E1570,dana hensley,Ph.D.,"['javascript', 'html', 'react']",14,Senior-level,Product Manager,"['React Certification', 'JavaScript Certification', 'React Native Development']",new latoyaton
E9633,beverly sandoval,Ph.D.,"['react', 'javascript']",5,Mid-level,Product Manager,"['JavaScript Certification', 'React Certification', 'React Certification']",south michael
E6811,michael thornton,Bachelor,"['html', 'javascript', 'css', 'python']",12,Senior-level,Web Developer,"['JavaScript Certification', 'React Certification', 'HTML Certification']",west michael
E2246,manuel brown,Ph.D.,"['css', 'react', 'html', 'python', 'javascript', 'java']",8,Mid-level,Product Manager,"['Advanced CSS', 'Java EE', 'HTML Certification']",stevenside
E5386,jesse lutz,Bachelor,"['react', 'javascript', 'java']",9,Mid-level,Product Manager,"['Java EE', 'Java Certification', 'React Certification']",south juan
E2441,diane brennan,Ph.D.,"['react', 'css', 'javascript', 'html', 'python', 'java']",14,Senior-level,Product Manager,"['Advanced Python', 'Java Certification', 'Java EE']",newtonborough
E1581,richard griffin,Bachelor,"['python', 'javascript', 'css', 'java', 'html']",15,Senior-level,Software Engineer,"['React Certification', 'Java Certification', 'Advanced Python']",lamfort
E3941,mr. thomas porter,Master,"['python', 'react']",5,Mid-level,Product Manager,"['React Certification', 'Python Certification', 'React Native Development']",lake richard
E6975,brandon morales,Ph.D.,"['react', 'css', 'html', 'python']",2,Entry-level,Product Manager,"['React Certification', 'Python Certification', 'CSS Certification']",north gabrielmouth
E2023,patricia clark,Ph.D.,"['react', 'css', 'javascript', 'python']",12,Senior-level,DevOps Engineer,"['React Certification', 'React Native Development', 'Advanced Python']",lake stacey
E1307,ricardo edwards,Ph.D.,"['python', 'react', 'javascript', 'css']",11,Senior-level,Product Manager,"['React Certification', 'React Native Development', 'React Certification']",port johnstad
E7336,craig gallegos,Master,"['css', 'javascript', 'html']",12,Senior-level,Web Developer,"['React Certification', 'CSS Certification', 'HTML Certification']",dicksonmouth
E2420,emma ramirez,Bachelor,"['javascript', 'css', 'html', 'react']",13,Senior-level,DevOps Engineer,"['React Certification', 'React Certification', 'React Native Development']",cortezburgh
E6787,craig rivera,Ph.D.,['css'],15,Senior-level,UI/UX Designer,"['Advanced CSS', 'CSS Certification']",liton
E3544,shawn gay,Bachelor,['react'],1,Entry-level,UI/UX Designer,"['React Certification', 'React Native Development']",codyville
E552,danielle gordon,Bachelor,"['java', 'css']",9,Mid-level,Software Engineer,"['Java Certification', 'Java EE', 'CSS Certification']",trevorburgh
E8316,jim jones,Ph.D.,"['react', 'java', 'python']",14,Senior-level,DevOps Engineer,"['Advanced Python', 'React Native Development', 'Java Certification']",bakerton
E1836,brian hamilton,Master,"['java', 'python', 'javascript', 'react']",13,Senior-level,Product Manager,"['React Certification', 'Advanced Python', 'React Certification']",rachaelville
E8144,travis becker,Master,"['css', 'python', 'react', 'java', 'html']",1,Entry-level,Data Scientist,"['Advanced CSS', 'Python Certification', 'React Native Development']",mercadofort
E7092,robert mack,Bachelor,"['html', 'javascript', 'python', 'react', 'css', 'java']",9,Mid-level,Data Scientist,"['HTML Certification', 'Advanced CSS', 'CSS Certification']",amyton
E1316,brian brown,Ph.D.,"['python', 'react', 'css', 'javascript']",6,Mid-level,Software Engineer,"['JavaScript Certification', 'Python Certification', 'React Native Development']",williamsport
E4890,tiffany randolph,Master,"['java', 'javascript', 'css', 'html', 'react']",14,Senior-level,Product Manager,"['CSS Certification', 'Java Certification', 'Java EE']",west nataliefurt
E2084,richard hamilton,Ph.D.,"['css', 'html', 'react', 'python']",13,Senior-level,Web Developer,"['Web Design Fundamentals', 'React Native Development', 'Python Certification']",weaverport
E7025,jennifer winters,Master,"['css', 'react', 'javascript', 'python']",8,Mid-level,Web Developer,"['React Certification', 'React Certification', 'Advanced CSS']",south robertbury
E263,andrew brown,Master,"['java', 'css', 'html', 'python', 'react', 'javascript']",4,Entry-level,UI/UX Designer,"['Java EE', 'React Certification', 'Advanced Python']",jessicaville
E1435,tiffany erickson,Bachelor,"['python', 'html', 'react', 'java', 'css', 'javascript']",5,Mid-level,Product Manager,"['CSS Certification', 'React Native Development', 'Java Certification']",jacksonstad
E5331,helen hall,Bachelor,['javascript'],7,Mid-level,UI/UX Designer,"['React Certification', 'JavaScript Certification']",shermanfort
E934,mr. james burgess md,Ph.D.,"['python', 'javascript', 'java']",8,Mid-level,Web Developer,"['React Certification', 'Java Certification', 'Java EE']",stephaniemouth
E9755,andrew everett,Ph.D.,"['java', 'html', 'javascript']",12,Senior-level,Software Engineer,"['HTML Certification', 'React Certification', 'Java Certification']",johnsonfort
E2633,susan herman,Ph.D.,"['react', 'javascript', 'python', 'css']",14,Senior-level,Software Engineer,"['CSS Certification', 'JavaScript Certification', 'React Native Development']",port philipbury
E5704,sarah bennett,Ph.D.,"['javascript', 'react', 'java']",14,Senior-level,Web Developer,"['Java EE', 'Java Certification', 'React Certification']",randallmouth
E8346,karen jackson,Bachelor,"['java', 'html', 'css', 'python']",14,Senior-level,Software Engineer,"['Python Certification', 'Advanced CSS', 'Advanced Python']",heathstad
E1611,alex hill,Bachelor,"['java', 'javascript', 'react', 'css']",8,Mid-level,Data Scientist,"['Java EE', 'React Native Development', 'JavaScript Certification']",south jeffrey
E1998,joseph collins,Ph.D.,"['html', 'python', 'javascript', 'java']",8,Mid-level,DevOps Engineer,"['React Certification', 'Java Certification', 'JavaScript Certification']",west heathershire
E1728,katie thomas,Bachelor,['css'],10,Senior-level,DevOps Engineer,"['CSS Certification', 'Advanced CSS']",alexisland
E6789,autumn serrano,Master,['css'],12,Senior-level,Product Manager,"['CSS Certification', 'Advanced CSS']",ambershire
E2006,lauren scott,Bachelor,"['javascript', 'react', 'python']",2,Entry-level,DevOps Engineer,"['React Native Development', 'Advanced Python', 'Python Certification']",port adam
E5046,april alvarado,Ph.D.,"['react', 'python', 'javascript']",3,Entry-level,Web Developer,"['React Native Development', 'JavaScript Certification', 'Python Certification']",new andrew
E2576,mark morales,Ph.D.,"['java', 'html']",10,Senior-level,Data Scientist,"['Java Certification', 'HTML Certification', 'Java EE']",jessebury
E3831,stephanie carrillo,Ph.D.,"['css', 'java', 'javascript', 'react']",2,Entry-level,Software Engineer,"['JavaScript Certification', 'React Certification', 'Java Certification']",west roger
E8617,david jones,Ph.D.,['html'],15,Senior-level,Software Engineer,"['Web Design Fundamentals', 'HTML Certification']",christianton
E4762,robert brown,Bachelor,"['react', 'html', 'javascript', 'python', 'css', 'java']",13,Senior-level,DevOps Engineer,"['Web Design Fundamentals', 'Java EE', 'Java Certification']",west matthewside
E3248,david kidd,Ph.D.,"['python', 'css', 'html', 'javascript', 'java', 'react']",1,Entry-level,Web Developer,"['Python Certification', 'CSS Certification', 'Advanced CSS']",lake steve
E151,mark campos,Ph.D.,"['react', 'css', 'java', 'javascript', 'html', 'python']",9,Mid-level,Web Developer,"['Java EE', 'Python Certification', 'HTML Certification']",south dawn
E7439,james roberts,Master,"['javascript', 'css', 'java']",9,Mid-level,DevOps Engineer,"['React Certification', 'Advanced CSS', 'CSS Certification']",lindaborough
E7969,megan miller,Bachelor,"['html', 'react', 'python', 'javascript', 'java', 'css']",5,Mid-level,Software Engineer,"['Advanced CSS', 'React Certification', 'Python Certification']",shellymouth
E1444,patricia adams,Bachelor,"['python', 'java']",14,Senior-level,Product Manager,"['Python Certification', 'Java EE', 'Java Certification']",east tara
E6260,adam garcia,Bachelor,"['python', 'html', 'javascript', 'react']",14,Senior-level,Software Engineer,"['React Certification', 'Python Certification', 'JavaScript Certification']",jacksonmouth
E5689,danielle combs,Master,"['python', 'java', 'javascript']",4,Entry-level,DevOps Engineer,"['JavaScript Certification', 'Advanced Python', 'React Certification']",north nancy
E5734,chad johnson,Ph.D.,['css'],7,Mid-level,UI/UX Designer,"['Advanced CSS', 'CSS Certification']",brownland
E6791,karen george,Bachelor,['html'],8,Mid-level,Software Engineer,"['HTML Certification', 'Web Design Fundamentals']",new christina
E3382,angela summers,Master,"['html', 'javascript']",8,Mid-level,Data Scientist,"['Web Design Fundamentals', 'JavaScript Certification', 'HTML Certification']",west kristinamouth
E3100,cheryl rivera,Bachelor,"['react', 'javascript', 'html']",9,Mid-level,DevOps Engineer,"['JavaScript Certification', 'React Certification', 'React Native Development']",east michael
E713,teresa gonzalez,Bachelor,['react'],8,Mid-level,UI/UX Designer,"['React Native Development', 'React Certification']",west darrylfort
E8633,michael morgan,Master,"['css', 'javascript', 'java', 'python']",1,Entry-level,Software Engineer,"['Java Certification', 'Advanced CSS', 'JavaScript Certification']",south eric
E4068,reginald warren,Master,"['react', 'python', 'java', 'css']",3,Entry-level,Product Manager,"['Advanced Python', 'React Native Development', 'Java EE']",erikaton
E7006,joy harrison,Ph.D.,"['java', 'python', 'javascript', 'css', 'html']",9,Mid-level,Product Manager,"['Advanced CSS', 'Java EE', 'Web Design Fundamentals']",ayalatown
E6427,lisa smith,Ph.D.,"['html', 'react', 'python', 'css']",15,Senior-level,Product Manager,"['HTML Certification', 'React Certification', 'Advanced CSS']",port vickieport
E2034,catherine castro,Ph.D.,"['css', 'html', 'python', 'react', 'java', 'javascript']",3,Entry-level,Web Developer,"['React Certification', 'Java EE', 'CSS Certification']",lake christopher
E1689,emily smith,Ph.D.,"['python', 'css']",13,Senior-level,DevOps Engineer,"['CSS Certification', 'Python Certification', 'Advanced CSS']",lake joseph
E1635,david tate,Bachelor,"['java', 'javascript', 'react', 'css', 'python', 'html']",8,Mid-level,DevOps Engineer,"['HTML Certification', 'JavaScript Certification', 'Python Certification']",south mariaport
E5725,glen holmes,Ph.D.,"['css', 'javascript']",4,Entry-level,Product Manager,"['Advanced CSS', 'CSS Certification', 'React Certification']",odomport
E8442,tony hartman,Ph.D.,"['html', 'javascript']",9,Mid-level,Software Engineer,"['HTML Certification', 'Web Design Fundamentals', 'React Certification']",north rebeccafort
E7251,sarah fernandez,Bachelor,"['html', 'java', 'javascript', 'css', 'python', 'react']",14,Senior-level,Product Manager,"['Web Design Fundamentals', 'Java Certification', 'Java EE']",freyburgh
E2319,jesse west,Master,"['css', 'html', 'python', 'java', 'javascript']",6,Mid-level,Product Manager,"['Web Design Fundamentals', 'Java EE', 'Advanced CSS']",west elizabeth
E5346,scott harris,Bachelor,"['html', 'java', 'python', 'react']",9,Mid-level,Product Manager,"['React Native Development', 'Web Design Fundamentals', 'Java Certification']",tammyborough
E8144,kristen stanley,Ph.D.,"['java', 'javascript', 'python', 'react']",1,Entry-level,DevOps Engineer,"['JavaScript Certification', 'React Native Development', 'Python Certification']",christinaville
E6148,joshua gonzalez,Bachelor,"['java', 'react', 'css', 'python', 'javascript']",11,Senior-level,Software Engineer,"['Java Certification', 'React Native Development', 'React Certification']",haneybury
E2989,james escobar,Ph.D.,"['react', 'html']",9,Mid-level,Web Developer,"['HTML Certification', 'React Certification', 'Web Design Fundamentals']",north samantha
E2568,kevin lane,Bachelor,"['css', 'react', 'java', 'html', 'python', 'javascript']",3,Entry-level,UI/UX Designer,"['React Certification', 'Java Certification', 'JavaScript Certification']",east tiffanybury
E8209,melissa allen,Ph.D.,"['javascript', 'css', 'react', 'python', 'html']",10,Senior-level,DevOps Engineer,"['JavaScript Certification', 'CSS Certification', 'Web Design Fundamentals']",west rachel
E2677,linda barrett,Master,"['react', 'python']",4,Entry-level,Data Scientist,"['React Certification', 'Advanced Python', 'Python Certification']",new micheal
E5310,teresa jenkins,Master,"['python', 'html', 'java', 'react']",14,Senior-level,UI/UX Designer,"['Python Certification', 'Java Certification', 'HTML Certification']",patriciaberg
